date,value1
42779,23710.98
42780,23703.01
42781,23994.87
42782,24107.7
42783,24033.74
42786,24146.08
42787,23963.63
42788,24201.96
42789,24114.86
42790,23965.7
42793,23925.05
42794,23740.73
42795,23776.49
42796,23728.07
42797,23552.72
42800,23596.28
42801,23681.07
42802,23782.27
42803,23501.56
42804,23568.67
42807,23829.67
42808,23827.95
42809,23792.85
42810,24288.28
42811,24309.93
42814,24501.99
42815,24593.12
42816,24320.41
42817,24327.7
42818,24358.27
42821,24193.7
42822,24345.87
42823,24392.05
42824,24301.09
42825,24111.59
42828,24261.48
42830,24400.8
42831,24273.72
42832,24267.3
42835,24262.18
42836,24088.46
42837,24313.5
42838,24261.66
42843,23924.54
42844,23825.88
42845,24056.98
42846,24042.02
42849,24139.48
42850,24455.94
42851,24578.43
42852,24698.48
42853,24615.13
42857,24696.13
42859,24683.88
42860,24476.35
42863,24577.91
42864,24889.03
42865,25015.42
42866,25125.55
42867,25156.34
42870,25371.59
42871,25335.94
42872,25293.63
42873,25136.52
42874,25174.87
42877,25391.34
42878,25403.15
42879,25428.5
42880,25630.78
42881,25639.27
42884,25701.63
42886,25660.65
42887,25809.22
42888,25924.05
42891,25862.99
42892,25997.14
42893,25974.16
42894,26063.06
42895,26030.29
42898,25708.04
42899,25852.1
42900,25875.9
42901,25565.34
42902,25626.49
42905,25924.55
42906,25843.04
42907,25694.58
42908,25674.53
42909,25670.05
42912,25871.89
42913,25839.99
42914,25683.5
42915,25965.42
42916,25764.58
42919,25784.17
42920,25389.01
42921,25521.97
42922,25465.22
42923,25340.85
42926,25500.06
42927,25877.64
42928,26043.64
42929,26346.17
42930,26389.23
42933,26470.58
42934,26524.94
42935,26672.16
42936,26740.21
42937,26706.09
42940,26846.83
42941,26852.05
42942,26941.02
42943,27131.17
42944,26979.39
42947,27323.99
42948,27540.23
42949,27607.38
42950,27531.01
42951,27562.68
42954,27690.36
42955,27854.91
42956,27757.09
42957,27444
42958,26883.51
42961,27250.23
42962,27174.96
42963,27409.07
42964,27344.22
42965,27047.57
42968,27154.68
42969,27401.67
42971,27518.6
42972,27848.16
42975,27863.29
42976,27765.01
42977,28094.61
42978,27970.3
42979,27953.16
42982,27740.26
42983,27741.35
42984,27613.76
42985,27522.92
42986,27668.47
42989,27955.13
42990,27972.24
42991,27894.08
42992,27777.2
42993,27807.59
42996,28159.77
42997,28051.41
42998,28127.8
42999,28110.33
43000,27880.53
43003,27500.34
43004,27513.01
43005,27642.43
43006,27421.6
43007,27554.3
43011,28173.21
43012,28379.18
43014,28458.04
43017,28326.59
43018,28490.83
43019,28389.57
43020,28459.03
43021,28476.43
43024,28692.8
43025,28697.49
43026,28711.76
43027,28159.09
43028,28487.24
43031,28305.88
43032,28154.97
43033,28302.89
43034,28202.38
43035,28438.85
43038,28336.19
43039,28245.54
43040,28594.06
43041,28518.64
43042,28603.61
43045,28596.8
43046,28994.34
43047,28907.6
43048,29136.57
43049,29120.92
43052,29182.18
43053,29152.12
43054,28851.69
43055,29018.76
43056,29199.04
43059,29260.31
43060,29818.07
43061,30003.49
43062,29707.94
43063,29866.32
43066,29686.19
43067,29680.85
43068,29623.83
43069,29177.35
43070,29074.24
43073,29138.28
43074,28842.8
43075,28224.8
43076,28303.19
43077,28639.85
43080,28965.29
43081,28793.88
43082,29222.1
43083,29166.38
43084,28848.11
43087,29050.41
43088,29253.66
43089,29234.09
43090,29367.06
43091,29578.01
43096,29597.66
43097,29863.71
43098,29919.15
43102,30515.31
43103,30560.95
43104,30736.48
43105,30814.64
43108,30899.53
43109,31011.41
43110,31073.72
43111,31120.39
43112,31412.54
43115,31338.87
43116,31904.75
43117,31983.41
43118,32121.94
43119,32254.89
43122,32393.41
43123,32930.7
43124,32958.69
43125,32654.45
43126,33154.12
43129,32966.89
43130,32607.29
43131,32887.27
43132,32642.09
43133,32601.78
43136,32245.22
43137,30595.42
43138,30323.2
43139,30451.27
43140,29507.42
43143,29459.63
43144,29839.53
43145,30515.6
43146,31115.43
43151,30873.63
43152,31431.89
43153,30965.68
43154,31267.17
43157,31498.6
43158,31268.66
43159,30844.72
43160,31044.25
43161,30583.45
43164,29886.39
43165,30510.73
43166,30196.92
43167,30654.52
43168,30996.21
43171,31594.33
43172,31601.45
43173,31435.01
43174,31541.1
43175,31501.97
43178,31513.76
43179,31549.93
43180,31414.52
43181,31071.05
43182,30309.29
43185,30548.77
43186,30790.83
43187,30022.53
43188,30093.38
43193,30180.1
43194,29518.69
43196,29844.94
43199,30229.58
43200,30728.74
43201,30897.71
43202,30831.28
43203,30808.38
43206,30315.59
43207,30062.75
43208,30284.25
43209,30708.44
43210,30418.33
43213,30254.4
43214,30636.24
43215,30328.15
43216,30007.68
43217,30280.67
43220,30808.45
43222,30723.88
43223,30313.37
43224,29926.5
43227,29994.26
43228,30402.81
43229,30536.14
43230,30809.22
43231,31122.06
43234,31541.08
43235,31152.03
43236,31110.2
43237,30942.15
43238,31047.91
43241,31234.35
43243,30665.64
43244,30760.41
43245,30588.04
43248,30792.26
43249,30484.58
43250,30056.79
43251,30468.56
43252,30492.91
43255,30997.98
43256,31093.45
43257,31259.1
43258,31512.63
43259,30958.21
43262,31063.7
43263,31103.06
43264,30725.15
43265,30440.17
43266,30309.49
43270,29468.15
43271,29696.17
43272,29296.05
43273,29338.7
43276,29254.44
43277,28881.4
43278,28356.26
43279,28497.32
43280,28955.11
43284,28545.57
43285,28241.67
43286,28182.09
43287,28315.62
43290,28688.5
43291,28682.25
43292,28311.69
43293,28480.83
43294,28525.44
43297,28539.66
43298,28181.68
43299,28117.42
43300,28010.86
43301,28224.48
43304,28256.12
43305,28662.57
43306,28920.9
43307,28781.14
43308,28804.28
43311,28733.13
43312,28583.01
43313,28340.74
43314,27714.56
43315,27676.32
43318,27819.56
43319,28248.88
43320,28359.14
43321,28607.3
43322,28366.62
43325,27936.57
43326,27752.93
43327,27323.59
43328,27100.06
43329,27213.41
43332,27598.02
43333,27752.79
43334,27927.58
43335,27790.46
43336,27671.87
43339,28271.27
43340,28351.62
43341,28416.44
43342,28164.05
43343,27888.55
43346,27712.54
43347,27973.34
43348,27243.85
43349,26974.82
43350,26973.47
43353,26613.42
43354,26422.55
43355,26345.04
43356,27014.49
43357,27286.41
43360,26932.85
43361,27084.66
43362,27407.37
43363,27477.67
43364,27953.58
43367,27499.39
43369,27816.87
43370,27715.67
43371,27788.52
43375,27126.38
43376,27091.26
43377,26623.87
43378,26572.57
43381,26202.57
43382,26172.91
43383,26193.07
43384,25266.37
43385,25801.49
43388,25445.06
43389,25462.26
43391,25454.55
43392,25561.4
43395,26153.15
43396,25346.55
43397,25249.78
43398,24994.46
43399,24717.63
43402,24812.04
43403,24585.53
43404,24979.69
43405,25416
43406,26486.35
43409,25934.39
43410,26120.96
43411,26147.69
43412,26227.72
43413,25601.92
43416,25633.18
43417,25792.87
43418,25654.43
43419,26103.34
43420,26183.53
43423,26372
43424,25840.34
43425,25971.47
43426,26019.41
43427,25927.68
43430,26376.18
43431,26331.96
43432,26682.56
43433,26451.03
43434,26506.75
43437,27182.04
43438,27260.44
43439,26819.68
43440,26156.38
43441,26063.76
43444,25752.38
43445,25771.67
43446,26186.71
43447,26524.35
43448,26094.79
43451,26087.98
43452,25814.25
43453,25865.39
43454,25623.53
43455,25753.42
43458,25651.38
43461,25478.88
43462,25504.2
43465,25845.7
43467,25130.35
43468,25064.36
43469,25626.03
43472,25835.7
43473,25875.45
43474,26462.32
43475,26521.43
43476,26667.27
43479,26298.33
43480,26830.29
43481,26902.1
43482,26755.63
43483,27090.81
43486,27196.54
43487,27005.45
43488,27008.2
43489,27120.98
43490,27569.19
43493,27576.96
43494,27531.68
43495,27642.85
43496,27942.47
43497,27930.74
43500,27990.21
43504,27946.32
43507,28143.84
43508,28171.33
43509,28497.59
43510,28432.05
43511,27900.84
43514,28347.01
43515,28228.13
43516,28514.05
43517,28629.92
43518,28816.3
43521,28959.3
43522,28772.06
43523,28757.44
43524,28633.18
43525,28812.17
43528,28959.59
43529,28961.6
43530,29037.6
43531,28779.45
43532,28228.42
43535,28503.3
43536,28920.87
43537,28807.45
43538,28851.39
43539,29012.26
43542,29409.01
43543,29466.28
43544,29320.97
43545,29071.56
43546,29113.36
43549,28523.35
43550,28566.91
43551,28728.25
43552,28775.21
43553,29051.36
43556,29562.02
43557,29624.67
43558,29986.39
43559,29936.32
43563,30077.15
43564,30157.49
43565,30119.56
43566,29839.45
43567,29909.76
43570,29810.72
43571,30129.87
43572,30124.68
43573,29963.26
43578,29963.24
43579,29805.83
43580,29549.8
43581,29605.01
43584,29892.81
43585,29699.11
43587,29944.18
43588,30081.55
43591,29209.82
43592,29363.02
43593,29003.2
43594,28311.07
43595,28550.24
43599,28122.02
43600,28268.71
43601,28275.07
43602,27946.46
43605,27787.61
43606,27657.24
43607,27705.94
43608,27267.13
43609,27353.93
43612,27288.09
43613,27390.81
43614,27235.71
43615,27114.88
43616,26901.09
43619,26893.86
43620,26761.52
43621,26895.44
43622,26965.28
43626,27578.64
43627,27789.34
43628,27308.46
43629,27294.71
43630,27118.35
43633,27227.16
43634,27498.77
43635,28202.14
43636,28550.43
43637,28473.71
43640,28513
43641,28185.98
43642,28221.98
43643,28621.42
43644,28542.62
43648,28875.56
43649,28855.14
43650,28795.77
43651,28774.83
43654,28331.69
43655,28116.28
43656,28204.69
43657,28431.8
43658,28471.62
43661,28554.88
43662,28619.62
43663,28593.17
43664,28461.66
43665,28765.4
43668,28371.26
43669,28466.48
43670,28524.04
43671,28594.3
43672,28397.74
43675,28106.41
43676,28146.5
43677,27777.75
43678,27565.7
43679,26918.58
43682,26151.32
43683,25976.24
43684,25997.03
43685,26120.77
43686,25939.3
43689,25824.72
43690,25281.3
43691,25302.28
43692,25495.46
43693,25734.22
43696,26291.84
43697,26231.54
43698,26270.04
43699,26048.72
43700,26179.33
43703,25680.33
43704,25664.07
43705,25615.48
43706,25703.5
43707,25724.73
43710,25626.55
43711,25527.85
43712,26523.23
43713,26515.53
43714,26690.76
43717,26681.4
43718,26683.68
43719,27159.06
43720,27087.63
43721,27352.69
43724,27124.55
43725,26790.24
43726,26754.12
43727,26468.95
43728,26435.67
43731,26222.4
43732,26281
43733,25945.35
43734,26041.93
43735,25954.81
43738,26092.27
43740,26042.69
43741,26110.31
43742,25821.03
43746,25893.4
43747,25682.81
43748,25707.93
43749,26308.44
43752,26521.85
43753,26503.93
43754,26664.28
43755,26848.49
43756,26719.58
43759,26725.68
43760,26786.2
43761,26566.73
43762,26797.95
43763,26667.39
43766,26891.26
43767,26786.76
43768,26667.71
43769,26906.72
43770,27100.76
43773,27547.3
43774,27683.4
43775,27688.64
43776,27847.23
43777,27651.14
43780,26926.55
43781,27065.28
43782,26571.46
43783,26323.69
43784,26326.66
43787,26681.09
43788,27093.8
43789,26889.61
43790,26466.88
43791,26595.08
43794,26993.04
43795,26913.92
43796,26954
43797,26893.73
43798,26346.49
43801,26444.72
43802,26391.3
43803,26062.56
43804,26217.04
43805,26498.37
43808,26494.73
43809,26436.62
43810,26645.43
43811,26994.14
43812,27687.76
43815,27508.09
43816,27843.71
43817,27884.21
43818,27800.49
43819,27871.35
43822,27906.41
43823,27864.21
43826,28225.42
43829,28319.39
43830,28189.75
43832,28543.52
43833,28451.5
43836,28226.19
43837,28322.06
43838,28087.92
43839,28561
43840,28638.2
43843,28954.94
43844,28885.14
43845,28773.59
43846,28883.04
43847,29056.42
43850,28795.91
43851,27985.33
43852,28341.04
43853,27909.12
43854,27949.64
43859,27160.63
43860,26449.13
43861,26312.63
43864,26356.98
43865,26675.98
43866,26786.74
43867,27493.7
43868,27404.27
43871,27241.34
43872,27583.88
43873,27823.66
43874,27730
43875,27815.6
43878,27959.6
43879,27530.2
43880,27655.81
43881,27609.16
43882,27308.81
43885,26820.88
43886,26893.23
43887,26696.49
43888,26778.62
43889,26129.93
43892,26291.68
43893,26284.82
43894,26222.07
43895,26767.87
43896,26146.67
43899,25040.46
43900,25392.51
43901,25231.61
43902,24309.07
43903,24032.91
43906,23063.57
43907,23263.73
43908,22291.82
43909,21709.13
43910,22805.07
43913,21696.13
43914,22663.49
43915,23527.19
43916,23352.34
43917,23484.28
43920,23175.11
43921,23603.48
43922,23085.79
43923,23280.06
43924,23236.11
43927,23749.12
43928,24253.29
43929,23970.37
43930,24300.33
43935,24435.4
43936,24145.34
43937,24006.45
43938,24380
43941,24330.02
43942,23793.55
43943,23893.36
43944,23977.32
43945,23831.33
43948,24280.14
43949,24575.96
43950,24643.59
43955,23613.8
43956,23868.66
43957,24137.48
43958,23980.63
43959,24230.17
43962,24602.06
43963,24245.68
43964,24180.3
43965,23829.74
43966,23797.47
43969,23934.77
43970,24388.13
43971,24399.95
43972,24280.03
43973,22930.14
43976,22952.24
43977,23384.66
43978,23301.36
43979,23132.76
43980,22961.47
43983,23732.52
43984,23995.94
43985,24325.62
43986,24366.3
43987,24770.41
43990,24776.77
43991,25057.22
43992,25049.73
43993,24480.15
43994,24301.38
43997,23776.95
43998,24344.09
43999,24481.41
44000,24464.94
44001,24643.89
44004,24511.34
44005,24907.34
44006,24781.58
44008,24549.99
44011,24301.28
44012,24427.19
44014,25124.19
44015,25373.12
44018,26339.16
44019,25975.66
44020,26129.18
44021,26210.16
44022,25727.41
44025,25772.12
44026,25477.89
44027,25481.58
44028,24970.69
44029,25089.17
44032,25057.99
44033,25635.66
44034,25057.94
44035,25263
44036,24705.33
44039,24603.26
44040,24772.76
44041,24883.14
44042,24710.59
44043,24595.35
44046,24458.13
44047,24946.63
44048,25102.54
44049,24930.58
44050,24531.62
44053,24377.43
44054,24890.68
44055,25244.02
44056,25230.67
44057,25183.01
44060,25347.34
44061,25367.38
44062,25178.91
44063,24791.39
44064,25113.84
44067,25551.58
44068,25486.22
44069,25491.79
44070,25281.15
44071,25422.06
44074,25177.05
44075,25184.85
44076,25120.09
44077,25007.6
44078,24695.45
44081,24589.65
44082,24624.34
44083,24468.93
44084,24313.54
44085,24503.31
44088,24640.28
44089,24732.76
44090,24725.63
44091,24340.85
44092,24455.41
44095,23950.69
44096,23716.85
44097,23742.51
44098,23311.07
44099,23235.42
44102,23476.05
44103,23275.53
44104,23459.05
44109,23767.78
44110,23980.65
44111,24242.86
44112,24193.35
44113,24119.13
44116,24649.68
44118,24667.09
44119,24158.54
44120,24386.79
44123,24542.26
44124,24569.54
44125,24754.42
44126,24786.13
44127,24918.78
44131,24787.19
44132,24708.8
44133,24586.6
44134,24107.42
44137,24460.01
44138,24939.73
44139,24886.14
44140,25695.92
44141,25712.97
44144,26016.17
44145,26301.48
44146,26226.98
44147,26169.38
44148,26156.86
44151,26381.67
44152,26415.09
44153,26544.29
44154,26356.97
44155,26451.54
44158,26486.2
44159,26588.2
44160,26669.75
44161,26819.45
44162,26894.68
44165,26341.49
44166,26567.68
44167,26532.58
44168,26728.5
44169,26835.92
44172,26506.85
44173,26304.56
44174,26502.84
44175,26410.59
44176,26505.87
44179,26389.52
44180,26207.29
44181,26460.29
44182,26678.38
44183,26498.6
44186,26306.68
44187,26119.25
44188,26343.1
44189,26386.56
44193,26314.63
44194,26568.49
44195,27147.11
44196,27231.13
44200,27472.81
44201,27649.86
44202,27692.3
44203,27548.52
44204,27878.22
44207,27908.22
44208,28276.75
44209,28235.6
44210,28496.86
44211,28573.86
44214,28862.77
44215,29642.28
44216,29962.47
44217,29927.76
44218,29447.85
44221,30159.01
44222,29391.26
44223,29297.53
44224,28550.77
44225,28283.71
44228,28892.86
44229,29248.7
44230,29307.46
44231,29113.5
44232,29288.68
44235,29319.47
44236,29476.19
44237,30038.72
44238,30173.57
44243,30746.66
44244,31084.94
44245,30595.27
44246,30644.73
44249,30319.83
44250,30632.64
44251,29718.24
44252,30074.17
44253,28980.21
44256,29452.57
44257,29095.86
44258,29880.42
44259,29236.79
44260,29098.29
44263,28540.83
44264,28773.23
44265,28907.52
44266,29385.61
44267,28739.72
44270,28833.76
44271,29027.69
44272,29034.12
44273,29405.72
44274,28990.94
44277,28885.34
44278,28497.38
44279,27918.14
44280,27899.61
44281,28336.43
44284,28338.3
44285,28577.5
44286,28378.35
44287,28938.74
44293,28674.8
44294,29008.07
44295,28698.8
44298,28453.28
44299,28497.25
44300,28900.83
44301,28793.14
44302,28969.71
44305,29106.15
44306,29135.73
44307,28621.92
44308,28755.34
44309,29078.75
44312,28952.83
44313,28941.54
44314,29071.34
44315,29303.26
44316,28724.88
44319,28357.54
44320,28557.14
44321,28417.98
44322,28637.46
44323,28610.65
44326,28595.66
44327,28013.81
44328,28231.04
44329,27718.67
44330,28027.57
44333,28194.09
44334,28593.81
44336,28450.29
44337,28458.44
44340,28412.26
44341,28910.86
44342,29166.01
44343,29113.2
44344,29124.41
44347,29151.8
44348,29468
44349,29297.62
44350,28966.03
44351,28918.1
44354,28787.28
44355,28781.38
44356,28742.63
44357,28738.88
44358,28842.13
44362,28638.53
44363,28436.84
44364,28558.59
44365,28801.27
44368,28489
44369,28309.76
44370,28817.07
44371,28882.46
44372,29288.22
44375,29268.3
44376,28994.1
44377,28827.95
44379,28310.42
44382,28143.5
44383,28072.86
44384,27960.62
44385,27153.13
44386,27344.54
44389,27515.24
44390,27963.41
44391,27787.46
44392,27996.27
44393,28004.68
44396,27489.78
44397,27259.25
44398,27224.58
44399,27723.84
44400,27321.98
44403,26192.32
44404,25086.43
44405,25473.88
44406,26315.32
44407,25961.03
44410,26235.8
44411,26194.82
44412,26426.55
44413,26204.69
44414,26179.4
44417,26283.4
44418,26605.62
44419,26660.16
44420,26517.82
44421,26391.62
44424,26181.46
44425,25745.87
44426,25867.01
44427,25316.33
44428,24849.72
44431,25109.59
44432,25727.92
44433,25693.95
44434,25415.69
44435,25407.89
44438,25539.54
44439,25878.99
44440,26028.29
44441,26090.43
44442,25901.99
44445,26163.63
44446,26353.63
44447,26320.93
44448,25716
44449,26205.91
44452,25813.81
44453,25502.23
44454,25033.21
44455,24667.85
44456,24920.76
44459,24099.14
44460,24221.54
44462,24510.98
44463,24192.16
44466,24208.78
44467,24500.39
44468,24663.5
44469,24575.64
44473,24036.37
44474,24104.15
44475,23966.49
44476,24701.73
44477,24837.85
44480,25325.09
44481,24962.59
44484,25330.96
44487,25409.75
44488,25787.21
44489,26136.02
44490,26017.53
44491,26126.93
44494,26132.03
44495,26038.27
44496,25628.74
44497,25555.73
44498,25377.24
44501,25154.32
44502,25099.67
44503,25024.75
44504,25225.19
44505,24870.51
44508,24763.77
44509,24813.13
44510,24996.14
44511,25247.99
44512,25327.97
44515,25390.91
44516,25713.78
44517,25650.08
44518,25319.72
44519,25049.97
44522,24951.34
44523,24651.58
44524,24685.5
44525,24740.16
44526,24080.52
44529,23852.24
44530,23475.26
44531,23658.92
44532,23788.93
44533,23766.69
44536,23349.38
44537,23983.66
44538,23996.87
44539,24254.86
44540,23995.72
44543,23954.58
44544,23635.95
44545,23420.76
44546,23475.5
44547,23192.63
44550,22744.86
44551,22971.33
44552,23102.33
44553,23193.64
44554,23223.76
44558,23280.56
44559,23086.54
44560,23112.01
44561,23397.67
44564,23274.75
44565,23289.84
44566,22907.25
44567,23072.86
44568,23493.38
44571,23746.54
44572,23739.06
44573,24402.17
44574,24429.77
44575,24383.32
44578,24218.03
44579,24112.78
44580,24127.85
44581,24952.35
44582,24965.55
44585,24656.46
44586,24243.61
44587,24289.9
44588,23807
44589,23550.08
44592,23802.26
44596,24573.29
44599,24579.55
44600,24329.49
44601,24829.99
44602,24924.35
44603,24906.66
44606,24556.57
44607,24355.71
44608,24718.9
44609,24792.77
44610,24327.71
44613,24170.07
44614,23520
44615,23660.28
44616,22901.56
44617,22767.18
44620,22713.02
44621,22761.71
44622,22343.92
44623,22467.34
44624,21905.29
44627,21057.63
44628,20765.87
44629,20627.71
44630,20890.26
44631,20553.79
44634,19531.66
44635,18415.08
44636,20087.5
44637,21501.23
44638,21412.4
44641,21221.34
44642,21889.28
44643,22154.08
44644,21945.95
44645,21404.88
44648,21684.97
44649,21927.63
44650,22232.03
44651,21996.85
44652,22039.55
44655,22502.31
44657,22080.52
44658,21808.98
44659,21872.01
44662,21208.3
44663,21319.13
44664,21374.37
44665,21518.08
44670,21027.76
44671,20944.67
44672,20682.22
44673,20638.52
44676,19869.34
44677,19934.71
44678,19946.36
44679,20276.17
44680,21089.39
44684,21101.89
44685,20869.52
44686,20793.4
44687,20001.96
44691,19633.69
44692,19824.57
44693,19380.34
44694,19898.77
44697,19950.21
44698,20602.52
44699,20644.28
44700,20120.68
44701,20717.24
44704,20470.06
44705,20112.1
44706,20171.27
44707,20116.2
44708,20697.36
44711,21123.93
44712,21415.2
44713,21294.94
44714,21082.13
44718,21653.9
44719,21531.67
44720,22014.59
44721,21869.05
44722,21806.18
44725,21067.58
44726,21067.99
44727,21308.21
44728,20845.43
44729,21075
44732,21163.91
44733,21559.59
44734,21008.34
44735,21273.87
44736,21719.06
44739,22229.52
44740,22418.97
44741,21996.89
44742,21859.79
44746,21830.35
44747,21853.07
44748,21586.66
44749,21643.58
44750,21725.78
44753,21124.2
44754,20844.74
44755,20797.95
44756,20751.21
44757,20297.72
44760,20846.18
44761,20661.06
44762,20890.22
44763,20574.63
44764,20609.14
44767,20562.94
44768,20905.88
44769,20670.04
44770,20622.68
44771,20156.51
44774,20165.84
44775,19689.21
44776,19767.09
44777,20174.04
44778,20201.94
44781,20045.77
44782,20003.44
44783,19610.84
44784,20082.43
44785,20175.62
44788,20040.86
44789,19830.52
44790,19922.45
44791,19763.91
44792,19773.03
44795,19656.98
44796,19503.25
44797,19268.74
44798,19968.38
44799,20170.04
44802,20023.22
44803,19949.03
44804,19954.39
44805,19597.31
44806,19452.09
44809,19225.7
44810,19202.73
44811,19044.3
44812,18854.62
44813,19362.25
44817,19326.86
44818,18847.1
44819,18930.38
44820,18761.69
44823,18565.97
44824,18781.42
44825,18444.62
44826,18147.95
44827,17933.27
44830,17855.14
44831,17860.31
44832,17250.88
44833,17165.87
44834,17222.83
44837,17079.51
44839,18087.97
44840,18012.15
44841,17740.05
44844,17216.66
44845,16832.36
44846,16701.03
44847,16389.11
44848,16587.69
44851,16612.9
44852,16914.58
44853,16511.28
44854,16280.22
44855,16211.12
44858,15180.69
44859,15165.59
44860,15317.67
44861,15427.94
44862,14863.06
44865,14687.02
44866,15455.27
44867,15827.17
44868,15339.49
44869,16161.14
44872,16595.91
44873,16557.31
44874,16358.52
44875,16081.04
44876,17325.66
44879,17619.71
44880,18343.12
44881,18256.48
44882,18045.66
44883,17992.54
44886,17655.91
44887,17424.41
44888,17523.81
44889,17660.9
44890,17573.58
44893,17297.94
44894,18204.68
44895,18597.23
44896,18736.44
44897,18675.35
44900,19518.29
44901,19441.18
44902,18814.82
44903,19450.23
44904,19900.87
44907,19463.63
44908,19596.2
44909,19673.45
44910,19368.59
44911,19450.67
44914,19352.81
44915,19094.8
44916,19160.49
44917,19679.22
44918,19593.06
44923,19898.91
44924,19741.14
44925,19781.41
44929,20145.29
44930,20793.11
44931,21052.17
44932,20991.64
44935,21388.34
44936,21331.46
44937,21436.05
44938,21514.1
44939,21738.66
44942,21746.72
